"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableDT"
"TIMESTAMP","RECORD","TC_dTC_Avg(1)","TC_dTC_Avg(2)","TC_dTC_Avg(3)","TC_dTC_Avg(4)","TC_dTC_Avg(5)","TC_dTC_Avg(6)","TC_dTC_Avg(7)","TC_dTC_Avg(8)","TC_dTC_Avg(9)","TC_dTC_Avg(10)","TC_dTC_Avg(11)","TC_dTC_Avg(12)","TC_dTC_Avg(13)","TC_dTC_Avg(14)","TC_dTC_Avg(15)","TC_dTC_Avg(16)","TC_dTC_Avg(17)","TC_dTC_Avg(18)","TC_dTC_Avg(19)","TC_dTC_Avg(20)","TC_dTC_Avg(21)","TC_dTC_Avg(22)","TC_dTC_Avg(23)","TC_dTC_Avg(24)","TC_dTC_Avg(25)","TC_dTC_Avg(26)","TC_dTC_Avg(27)","TC_dTC_Avg(28)","TC_dTC_Avg(29)","TC_dTC_Avg(30)","TC_dTC_Avg(31)","TC_dTC_Avg(32)"
"TS","RN","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-06-24 04:30:00",726,5.395,6.161,5.911,5.169,6.126,5.486,6.365,6.738,8.2,7.763,7.674,6.889,6.366,5.911,6.828,5.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 04:45:00",727,5.284,6.148,5.882,5.125,6.111,5.489,6.366,6.753,8.17,7.738,7.651,6.863,6.323,5.898,6.797,5.901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 05:00:00",728,5.184,6.136,5.846,5.086,6.09,5.487,6.366,6.762,8.15,7.735,7.651,6.855,6.297,5.895,6.787,5.894,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 05:15:00",729,5.144,6.125,5.819,5.059,6.066,5.477,6.365,6.76,8.14,7.731,7.644,6.851,6.276,5.894,6.783,5.883,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 05:30:00",730,5.041,6.111,5.785,5.012,6.044,5.464,6.363,6.764,8.15,7.725,7.632,6.849,6.252,5.893,6.78,5.88,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 05:45:00",731,4.921,6.082,5.726,4.92,6.027,5.463,6.361,6.774,8.16,7.726,7.627,6.855,6.217,5.885,6.775,5.867,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 06:00:00",732,4.792,6.034,5.618,4.786,6.001,5.465,6.356,6.783,8.17,7.728,7.639,6.858,6.171,5.843,6.733,5.77,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 06:15:00",733,4.668,5.965,5.433,4.587,5.975,5.477,6.379,6.825,8.18,7.731,7.649,6.84,6.102,5.705,6.542,5.496,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 06:30:00",734,4.543,5.845,5.206,4.38,5.878,5.457,6.382,6.83,8.18,7.745,7.678,6.789,6.022,5.5,6.29,5.218,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 06:45:00",735,4.537,5.742,5.052,4.258,5.76,5.436,6.417,6.851,8.16,7.772,7.706,6.715,5.945,5.3,6.117,5.07,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 07:00:00",736,4.62,5.563,4.912,4.147,5.566,5.365,6.416,6.831,8.09,7.804,7.714,6.612,5.844,5.129,6.024,5.006,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 07:15:00",737,4.508,5.4,4.832,4.079,5.408,5.276,6.415,6.813,7.98,7.806,7.734,6.524,5.771,5.021,5.989,4.991,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 07:30:00",738,4.703,5.292,4.768,4.02,5.283,5.153,6.41,6.806,7.803,7.812,7.749,6.478,5.749,4.938,5.931,4.962,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 07:45:00",739,4.968,5.238,4.719,3.949,5.203,5.026,6.398,6.81,7.618,7.822,7.784,6.469,5.77,4.892,5.857,4.925,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 08:00:00",740,5.209,5.172,4.681,3.903,5.125,4.908,6.379,6.783,7.606,7.938,7.934,6.541,5.829,4.932,5.877,4.982,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 08:15:00",741,5.568,5.176,4.7,3.903,5.092,4.794,6.364,6.773,7.488,7.882,7.961,6.549,5.799,4.894,5.825,4.969,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 08:30:00",742,5.655,5.094,4.664,3.854,5.06,4.698,6.353,6.787,7.551,7.946,8.09,6.641,5.829,4.927,5.852,5.025,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 08:45:00",743,5.709,4.973,4.635,3.815,5.013,4.616,6.336,6.782,7.345,7.725,7.912,6.45,5.579,4.759,5.654,4.879,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 09:00:00",744,5.782,4.929,4.616,3.789,4.982,4.557,6.316,6.76,7.288,7.618,7.862,6.389,5.496,4.712,5.588,4.844,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 09:15:00",745,5.872,4.84,4.58,3.753,4.921,4.507,6.296,6.754,7.302,7.598,7.866,6.342,5.383,4.695,5.563,4.846,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 09:30:00",746,5.916,4.826,4.55,3.733,4.87,4.469,6.273,6.72,7.246,7.509,7.748,6.194,5.219,4.604,5.499,4.785,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 09:45:00",747,6.198,4.812,4.532,3.716,4.838,4.455,6.254,6.653,7.157,7.296,7.561,5.987,5.008,4.51,5.407,4.692,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 10:00:00",748,7.549,4.814,4.536,3.716,4.806,4.466,6.249,6.582,7.408,7.451,7.755,6.139,5.111,4.649,5.569,4.845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 10:15:00",749,9.92,4.788,4.516,3.701,4.78,4.462,6.228,6.512,7.518,7.446,7.806,6.166,5.089,4.686,5.625,4.902,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 10:30:00",750,6.541,4.798,4.521,3.714,4.8,4.476,6.223,6.474,7.563,7.404,7.767,6.118,5.06,4.676,5.636,4.914,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 10:45:00",751,6.604,4.792,4.512,3.71,4.783,4.478,6.212,6.456,7.661,7.432,7.764,6.1,5.06,4.711,5.696,4.966,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 11:00:00",752,6.776,4.786,4.517,3.712,4.764,4.494,6.213,6.439,7.616,7.366,7.581,5.962,4.949,4.64,5.617,4.894,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 11:15:00",753,6.979,4.774,4.536,3.715,4.744,4.512,6.206,6.423,7.562,7.331,7.412,5.862,4.893,4.592,5.618,4.821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 11:30:00",754,7.99,4.76,4.531,3.715,4.73,4.493,6.194,6.364,7.605,7.337,7.36,5.835,4.884,4.589,5.631,4.853,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 11:45:00",755,7.094,4.749,4.525,3.719,4.726,4.433,6.187,6.333,7.63,7.308,7.295,5.802,4.883,4.593,5.589,4.888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 12:00:00",756,8.7,4.743,4.525,3.722,4.72,4.365,6.183,6.285,7.734,7.426,7.355,5.874,4.953,4.651,5.663,4.964,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 12:15:00",757,7.132,4.756,4.527,3.72,4.727,4.308,6.178,6.254,7.846,7.542,7.443,5.951,5.026,4.698,5.732,5.037,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 12:30:00",758,7.558,4.763,4.531,3.724,4.747,4.269,6.159,6.249,7.882,7.58,7.454,5.961,5.068,4.719,5.755,5.067,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 12:45:00",759,7.968,4.734,4.536,3.736,4.71,4.248,6.121,6.197,8,7.696,7.547,6.058,5.159,4.79,5.861,5.129,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 13:00:00",760,8.95,4.743,4.537,3.717,4.714,4.227,6.107,6.147,8.06,7.728,7.61,6.108,5.195,4.813,5.913,5.17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 13:15:00",761,8.19,4.751,4.535,3.727,4.703,4.221,6.106,6.128,8.05,7.666,7.579,6.084,5.177,4.804,5.903,5.168,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 13:30:00",762,8.43,4.75,4.547,3.749,4.693,4.227,6.106,6.097,8.03,7.63,7.56,6.089,5.144,4.798,5.906,5.159,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 13:45:00",763,8.88,4.751,4.565,3.703,4.687,4.231,6.092,6.065,8.02,7.564,7.528,6.068,5.087,4.778,5.89,5.149,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 14:00:00",764,9.14,4.695,4.591,3.709,4.659,4.231,6.086,5.999,8.01,7.57,7.501,6.074,5.046,4.778,5.911,5.136,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 14:15:00",765,8.65,4.692,4.609,3.731,4.625,4.234,6.068,5.982,8.07,7.707,7.577,6.134,5.106,4.831,5.984,5.198,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 14:30:00",766,9.24,4.705,4.618,3.755,4.616,4.246,6.056,6.006,7.923,7.669,7.473,6.055,5.053,4.76,5.919,5.136,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 14:45:00",767,9.66,4.727,4.576,3.775,4.644,4.275,6.055,6.022,7.957,7.791,7.497,6.077,5.132,4.81,5.98,5.176,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 15:00:00",768,11.34,4.661,4.533,3.775,4.623,4.246,6.049,5.994,7.925,7.795,7.45,6.095,5.13,4.809,5.984,5.144,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 15:15:00",769,9.15,4.617,4.508,3.761,4.572,4.208,6.031,6.018,7.887,7.817,7.445,6.1,5.141,4.799,6.074,5.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 15:30:00",770,9.54,4.617,4.497,3.742,4.559,4.206,6.026,6.033,7.893,7.838,7.435,6.074,5.167,4.801,6.043,5.153,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 15:45:00",771,9.85,4.584,4.477,3.721,4.569,4.223,6.036,6.031,7.955,7.848,7.449,6.081,5.206,4.82,6.035,5.194,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 16:00:00",772,9.53,4.667,4.518,3.738,4.602,4.255,6.088,6.096,7.994,7.813,7.403,6.043,5.219,4.804,5.992,5.189,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 16:15:00",773,10,4.666,4.505,3.749,4.616,4.267,6.105,6.083,7.977,7.749,7.347,6.004,5.217,4.779,5.956,5.154,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 16:30:00",774,11.15,4.674,4.487,3.752,4.609,4.283,6.115,6.093,8.03,7.765,7.373,6.016,5.267,4.797,5.993,5.174,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 16:45:00",775,6.951,4.643,4.47,3.751,4.624,4.263,6.13,6.079,7.985,7.677,7.298,5.968,5.227,4.749,5.937,5.111,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 17:00:00",776,4.946,4.632,4.46,3.759,4.645,4.213,6.155,6.091,7.959,7.605,7.232,5.917,5.193,4.703,5.886,5.059,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 17:15:00",777,4.97,4.68,4.512,3.779,4.667,4.193,6.18,6.14,7.994,7.653,7.26,5.903,5.227,4.707,5.902,5.08,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 17:30:00",778,4.92,4.729,4.538,3.786,4.676,4.204,6.192,6.133,8.05,7.728,7.294,5.921,5.266,4.727,5.924,5.104,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 17:45:00",779,4.97,4.732,4.547,3.79,4.68,4.172,6.195,6.14,8.12,7.809,7.383,6.008,5.339,4.779,5.987,5.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 18:00:00",780,5.006,4.774,4.572,3.817,4.703,4.196,6.24,6.206,8.24,7.967,7.537,6.128,5.45,4.853,6.079,5.217,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 18:15:00",781,5.022,4.837,4.614,3.841,4.708,4.219,6.247,6.283,8.24,8.05,7.633,6.19,5.5,4.874,6.107,5.246,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 18:30:00",782,4.959,4.924,4.656,3.861,4.794,4.297,6.255,6.332,8.19,8.08,7.675,6.212,5.543,4.885,6.106,5.244,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 18:45:00",783,4.97,4.985,4.683,3.878,4.818,4.401,6.263,6.365,8.23,8.14,7.749,6.277,5.582,4.911,6.137,5.262,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 19:00:00",784,4.966,5.03,4.71,3.897,4.846,4.492,6.272,6.395,8.31,8.19,7.818,6.338,5.645,4.945,6.161,5.279,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 19:15:00",785,5.008,5.079,4.744,3.916,4.885,4.569,6.289,6.419,8.39,8.22,7.88,6.406,5.71,4.976,6.189,5.291,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 19:30:00",786,5.063,5.09,4.762,3.927,4.915,4.625,6.305,6.428,8.48,8.24,7.952,6.52,5.773,5.009,6.234,5.3,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 19:45:00",787,5.117,5.116,4.838,3.988,4.992,4.664,6.317,6.49,8.55,8.27,8.02,6.61,5.848,5.077,6.312,5.347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 20:00:00",788,5.212,5.204,4.936,4.089,5.086,4.728,6.326,6.531,8.5,8.22,8,6.624,5.913,5.136,6.366,5.373,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 20:15:00",789,5.298,5.329,5.035,4.198,5.198,4.818,6.347,6.58,8.56,8.28,8.08,6.721,6.051,5.276,6.514,5.48,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 20:30:00",790,5.438,5.439,5.122,4.278,5.268,4.899,6.365,6.609,8.58,8.31,8.13,6.795,6.148,5.377,6.629,5.553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 20:45:00",791,5.495,5.523,5.2,4.336,5.324,4.955,6.373,6.615,8.59,8.35,8.19,6.884,6.247,5.482,6.741,5.645,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 21:00:00",792,5.541,5.575,5.261,4.41,5.378,4.993,6.373,6.59,8.57,8.39,8.25,6.951,6.328,5.568,6.839,5.733,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 21:15:00",793,5.545,5.595,5.286,4.451,5.378,5.017,6.343,6.565,8.54,8.39,8.3,6.974,6.374,5.623,6.905,5.802,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 21:30:00",794,5.699,5.626,5.332,4.505,5.405,5.057,6.337,6.596,8.54,8.4,8.34,6.995,6.423,5.679,6.966,5.872,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 21:45:00",795,5.882,5.657,5.383,4.563,5.451,5.098,6.339,6.622,8.57,8.41,8.4,7.052,6.49,5.758,7.043,5.939,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 22:00:00",796,6.265,5.682,5.421,4.608,5.461,5.138,6.344,6.653,8.58,8.43,8.41,7.107,6.539,5.83,7.096,5.996,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 22:15:00",797,6.603,5.712,5.452,4.651,5.474,5.169,6.348,6.655,8.6,8.44,8.39,7.147,6.575,5.88,7.128,6.021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 22:30:00",798,7.142,5.737,5.475,4.675,5.497,5.2,6.354,6.618,8.6,8.45,8.4,7.173,6.601,5.915,7.144,6.028,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 22:45:00",799,7.08,5.762,5.505,4.712,5.535,5.215,6.356,6.6,8.59,8.45,8.44,7.191,6.629,5.943,7.162,6.045,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 23:00:00",800,7.267,5.785,5.537,4.747,5.546,5.238,6.361,6.631,8.6,8.46,8.45,7.215,6.647,5.969,7.211,6.075,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 23:15:00",801,7.513,5.798,5.556,4.753,5.557,5.259,6.363,6.644,8.6,8.47,8.45,7.241,6.655,5.998,7.214,6.093,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 23:30:00",802,6.492,5.812,5.572,4.77,5.545,5.269,6.367,6.614,8.61,8.5,8.48,7.267,6.68,6.044,7.214,6.113,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-24 23:45:00",803,6.215,5.834,5.595,4.804,5.567,5.284,6.367,6.598,8.64,8.52,8.49,7.297,6.703,6.086,7.251,6.149,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 00:00:00",804,5.929,5.849,5.605,4.808,5.57,5.307,6.369,6.605,8.64,8.51,8.47,7.308,6.708,6.105,7.255,6.156,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 00:15:00",805,5.384,5.858,5.614,4.814,5.572,5.316,6.369,6.595,8.68,8.54,8.51,7.348,6.744,6.156,7.29,6.182,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 00:30:00",806,5.342,5.871,5.624,4.83,5.568,5.326,6.373,6.591,8.66,8.52,8.49,7.344,6.738,6.158,7.28,6.18,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 00:45:00",807,5.317,5.874,5.628,4.864,5.567,5.335,6.374,6.58,8.62,8.49,8.47,7.319,6.717,6.148,7.256,6.176,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 01:00:00",808,5.304,5.878,5.642,4.906,5.543,5.343,6.374,6.562,8.61,8.49,8.49,7.319,6.724,6.165,7.262,6.197,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 01:15:00",809,5.294,5.878,5.656,4.934,5.54,5.345,6.372,6.578,8.62,8.5,8.52,7.334,6.739,6.189,7.283,6.218,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 01:30:00",810,5.282,5.879,5.664,4.955,5.538,5.354,6.372,6.587,8.66,8.53,8.56,7.367,6.77,6.231,7.316,6.25,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 01:45:00",811,5.27,5.885,5.668,4.957,5.531,5.364,6.373,6.593,8.66,8.52,8.56,7.379,6.785,6.25,7.325,6.262,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 02:00:00",812,5.264,5.887,5.661,4.989,5.537,5.369,6.371,6.588,8.67,8.54,8.59,7.386,6.8,6.266,7.337,6.279,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 02:15:00",813,5.254,5.892,5.66,5.012,5.54,5.376,6.372,6.597,8.67,8.53,8.6,7.385,6.797,6.275,7.338,6.283,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 02:30:00",814,5.248,5.9,5.671,5.03,5.552,5.386,6.374,6.581,8.66,8.51,8.55,7.375,6.796,6.286,7.33,6.283,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-25 02:45:00",815,5.227,5.906,5.671,5.045,5.561,5.409,6.382,6.587,10.59,10.29,10.26,8.93,8.22,7.688,8.92,7.636,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
